query,rank,document,precision,recall
14,61,CACM-2479,0.08196721311475409,0.11363636363636363
14,62,CACM-2852,0.08064516129032258,0.11363636363636363
14,63,CACM-1660,0.07936507936507936,0.11363636363636363
14,64,CACM-1952,0.078125,0.11363636363636363
14,65,CACM-2397,0.09230769230769231,0.13636363636363635
14,66,CACM-2953,0.09090909090909091,0.13636363636363635
14,67,CACM-3177,0.08955223880597014,0.13636363636363635
14,68,CACM-2273,0.08823529411764706,0.13636363636363635
14,69,CACM-3164,0.08695652173913043,0.13636363636363635
14,70,CACM-2325,0.08571428571428572,0.13636363636363635
14,71,CACM-0132,0.08450704225352113,0.13636363636363635
14,72,CACM-0662,0.08333333333333333,0.13636363636363635
14,73,CACM-0701,0.0821917808219178,0.13636363636363635
14,74,CACM-0804,0.08108108108108109,0.13636363636363635
14,75,CACM-0841,0.08,0.13636363636363635
14,76,CACM-1342,0.07894736842105263,0.13636363636363635
14,77,CACM-2007,0.07792207792207792,0.13636363636363635
14,78,CACM-2195,0.07692307692307693,0.13636363636363635
14,79,CACM-0622,0.0759493670886076,0.13636363636363635
14,80,CACM-2797,0.075,0.13636363636363635
14,81,CACM-2830,0.07407407407407407,0.13636363636363635
14,82,CACM-2106,0.07317073170731707,0.13636363636363635
14,83,CACM-2308,0.07228915662650602,0.13636363636363635
14,84,CACM-2963,0.07142857142857142,0.13636363636363635
14,85,CACM-1959,0.07058823529411765,0.13636363636363635
14,86,CACM-2936,0.06976744186046512,0.13636363636363635
14,87,CACM-1886,0.06896551724137931,0.13636363636363635
14,88,CACM-0022,0.06818181818181818,0.13636363636363635
14,89,CACM-0049,0.06741573033707865,0.13636363636363635
14,90,CACM-2389,0.06666666666666667,0.13636363636363635
14,91,CACM-2832,0.06593406593406594,0.13636363636363635
14,92,CACM-2630,0.06521739130434782,0.13636363636363635
14,93,CACM-3163,0.06451612903225806,0.13636363636363635
14,94,CACM-2725,0.06382978723404255,0.13636363636363635
14,95,CACM-3033,0.06315789473684211,0.13636363636363635
14,96,CACM-2000,0.0625,0.13636363636363635
14,97,CACM-2856,0.061855670103092786,0.13636363636363635
14,98,CACM-0409,0.061224489795918366,0.13636363636363635
14,99,CACM-2674,0.06060606060606061,0.13636363636363635
14,100,CACM-0089,0.06,0.13636363636363635

15,1,CACM-2464,0.0,0.0
15,2,CACM-2835,0.0,0.0
15,3,CACM-2344,0.0,0.0
15,4,CACM-1231,0.25,0.1
15,5,CACM-2836,0.2,0.1
15,6,CACM-2904,0.16666666666666666,0.1
15,7,CACM-2611,0.14285714285714285,0.1
15,8,CACM-2680,0.125,0.1
15,9,CACM-1795,0.1111111111111111,0.1
15,10,CACM-2964,0.1,0.1
15,11,CACM-1676,0.09090909090909091,0.1
15,12,CACM-3018,0.08333333333333333,0.1
15,13,CACM-2195,0.07692307692307693,0.1
15,14,CACM-3125,0.07142857142857142,0.1
15,15,CACM-3080,0.06666666666666667,0.1
15,16,CACM-2616,0.0625,0.1
15,17,CACM-2495,0.11764705882352941,0.2
15,18,CACM-0693,0.1111111111111111,0.2
15,19,CACM-2253,0.10526315789473684,0.2
15,20,CACM-2133,0.1,0.2
15,21,CACM-2929,0.09523809523809523,0.2
15,22,CACM-2812,0.09090909090909091,0.2
15,23,CACM-1459,0.08695652173913043,0.2
15,24,CACM-2897,0.08333333333333333,0.2
15,25,CACM-1910,0.08,0.2
15,26,CACM-2323,0.07692307692307693,0.2
15,27,CACM-2290,0.07407407407407407,0.2
15,28,CACM-2685,0.10714285714285714,0.3
15,29,CACM-1961,0.10344827586206896,0.3
15,30,CACM-1809,0.1,0.3
15,31,CACM-0820,0.0967741935483871,0.3
15,32,CACM-3118,0.09375,0.3
15,33,CACM-2969,0.09090909090909091,0.3
15,34,CACM-3029,0.08823529411764706,0.3
15,35,CACM-1737,0.08571428571428572,0.3
15,36,CACM-1755,0.08333333333333333,0.3
15,37,CACM-2537,0.08108108108108109,0.3
15,38,CACM-0658,0.07894736842105263,0.3
15,39,CACM-1762,0.07692307692307693,0.3
15,40,CACM-2486,0.075,0.3
15,41,CACM-0089,0.07317073170731707,0.3
15,42,CACM-1981,0.07142857142857142,0.3
15,43,CACM-2029,0.06976744186046512,0.3
15,44,CACM-1730,0.06818181818181818,0.3
15,45,CACM-1995,0.06666666666666667,0.3
15,46,CACM-2332,0.06521739130434782,0.3
15,47,CACM-2512,0.06382978723404255,0.3
15,48,CACM-3156,0.0625,0.3
15,49,CACM-1798,0.061224489795918366,0.3
15,50,CACM-1943,0.06,0.3
15,51,CACM-2336,0.058823529411764705,0.3
15,52,CACM-1760,0.057692307692307696,0.3
15,53,CACM-1838,0.05660377358490566,0.3
15,54,CACM-3132,0.05555555555555555,0.3
15,55,CACM-1913,0.05454545454545454,0.3
15,56,CACM-1808,0.05357142857142857,0.3
15,57,CACM-2574,0.05263157894736842,0.3
15,58,CACM-1183,0.05172413793103448,0.3
15,59,CACM-1807,0.05084745762711865,0.3
15,60,CACM-1761,0.05,0.3
15,61,CACM-2953,0.04918032786885246,0.3
15,62,CACM-3157,0.04838709677419355,0.3
15,63,CACM-2884,0.047619047619047616,0.3
15,64,CACM-1045,0.046875,0.3
15,65,CACM-1643,0.046153846153846156,0.3
15,66,CACM-1111,0.045454545454545456,0.3
15,67,CACM-1195,0.04477611940298507,0.3
15,68,CACM-2304,0.04411764705882353,0.3
15,69,CACM-2877,0.043478260869565216,0.3
15,70,CACM-1191,0.04285714285714286,0.3
15,71,CACM-2880,0.056338028169014086,0.4
15,72,CACM-0104,0.05555555555555555,0.4
15,73,CACM-0146,0.0547945205479452,0.4
15,74,CACM-0252,0.05405405405405406,0.4
15,75,CACM-0248,0.05333333333333334,0.4
15,76,CACM-1587,0.05263157894736842,0.4
15,77,CACM-1876,0.05194805194805195,0.4
15,78,CACM-2487,0.05128205128205128,0.4
15,79,CACM-1305,0.05063291139240506,0.4
15,80,CACM-2364,0.05,0.4
15,81,CACM-0698,0.04938271604938271,0.4
15,82,CACM-0507,0.04878048780487805,0.4
15,83,CACM-3010,0.04819277108433735,0.4
15,84,CACM-0776,0.047619047619047616,0.4
15,85,CACM-0095,0.047058823529411764,0.4
15,86,CACM-0265,0.046511627906976744,0.4
15,87,CACM-1474,0.04597701149425287,0.4
15,88,CACM-2227,0.045454545454545456,0.4
15,89,CACM-2174,0.0449438202247191,0.4
15,90,CACM-2497,0.044444444444444446,0.4
15,91,CACM-2000,0.04395604395604396,0.4
15,92,CACM-1088,0.043478260869565216,0.4
15,93,CACM-1404,0.043010752688172046,0.4
15,94,CACM-2135,0.0425531914893617,0.4
15,95,CACM-3139,0.042105263157894736,0.4
15,96,CACM-0307,0.041666666666666664,0.4
15,97,CACM-2477,0.041237113402061855,0.4
15,98,CACM-1846,0.04081632653061224,0.4
15,99,CACM-2134,0.04040404040404041,0.4
15,100,CACM-2411,0.04,0.4

16,1,CACM-3141,0.0,0.0
16,2,CACM-1750,0.0,0.0
16,3,CACM-3068,0.0,0.0
16,4,CACM-2372,0.0,0.0
16,5,CACM-1461,0.0,0.0
16,6,CACM-2920,0.0,0.0
16,7,CACM-1844,0.0,0.0
16,8,CACM-2621,0.0,0.0
16,9,CACM-1680,0.0,0.0
16,10,CACM-3078,0.0,0.0
16,11,CACM-1846,0.0,0.0
16,12,CACM-2311,0.0,0.0
16,13,CACM-3119,0.0,0.0
16,14,CACM-1341,0.0,0.0
16,15,CACM-3043,0.0,0.0
16,16,CACM-2320,0.0,0.0
16,17,CACM-1748,0.0,0.0
16,18,CACM-2985,0.0,0.0
16,19,CACM-1247,0.0,0.0
16,20,CACM-2479,0.0,0.0
16,21,CACM-3025,0.0,0.0
16,22,CACM-2812,0.0,0.0
16,23,CACM-2567,0.0,0.0
16,24,CACM-0618,0.0,0.0
16,25,CACM-1514,0.0,0.0
16,26,CACM-1071,0.0,0.0
16,27,CACM-3150,0.0,0.0
16,28,CACM-2009,0.0,0.0
16,29,CACM-3090,0.0,0.0
16,30,CACM-1591,0.0,0.0
16,31,CACM-1196,0.0,0.0
16,32,CACM-2882,0.0,0.0
16,33,CACM-1912,0.0,0.0
16,34,CACM-2522,0.0,0.0
16,35,CACM-2950,0.0,0.0
16,36,CACM-1736,0.0,0.0
16,37,CACM-0104,0.0,0.0
16,38,CACM-2184,0.0,0.0
16,39,CACM-2574,0.0,0.0
16,40,CACM-2798,0.0,0.0
16,41,CACM-0409,0.0,0.0
16,42,CACM-2069,0.0,0.0
16,43,CACM-2525,0.0,0.0
16,44,CACM-1922,0.0,0.0
16,45,CACM-3157,0.0,0.0
16,46,CACM-1938,0.0,0.0
16,47,CACM-3136,0.0,0.0
16,48,CACM-1233,0.0,0.0
16,49,CACM-0243,0.0,0.0
16,50,CACM-2583,0.0,0.0
16,51,CACM-2806,0.0,0.0
16,52,CACM-2730,0.0,0.0
16,53,CACM-2852,0.0,0.0
16,54,CACM-1978,0.0,0.0
16,55,CACM-1473,0.0,0.0
16,56,CACM-2321,0.0,0.0
16,57,CACM-1226,0.0,0.0
16,58,CACM-0092,0.0,0.0
16,59,CACM-1344,0.0,0.0
16,60,CACM-1164,0.0,0.0
16,61,CACM-1910,0.0,0.0
16,62,CACM-0322,0.0,0.0
16,63,CACM-2371,0.0,0.0
16,64,CACM-1572,0.0,0.0
16,65,CACM-2314,0.0,0.0
16,66,CACM-0637,0.0,0.0
16,67,CACM-1808,0.0,0.0
16,68,CACM-1472,0.0,0.0
16,69,CACM-2262,0.0,0.0
16,70,CACM-2990,0.0,0.0
16,71,CACM-1961,0.0,0.0
16,72,CACM-2439,0.0,0.0
16,73,CACM-1534,0.0,0.0
16,74,CACM-0417,0.0,0.0
16,75,CACM-2160,0.0,0.0
16,76,CACM-1636,0.0,0.0
16,77,CACM-2357,0.0,0.0
16,78,CACM-1026,0.0,0.0
16,79,CACM-0394,0.0,0.0
16,80,CACM-1076,0.0,0.0
16,81,CACM-0025,0.0,0.0
16,82,CACM-0269,0.0,0.0
16,83,CACM-0428,0.0,0.0
16,84,CACM-1404,0.0,0.0
16,85,CACM-1387,0.0,0.0
16,86,CACM-2697,0.0,0.0
16,87,CACM-0018,0.0,0.0
16,88,CACM-0225,0.0,0.0
16,89,CACM-0525,0.0,0.0
16,90,CACM-0597,0.0,0.0
16,91,CACM-0651,0.0,0.0
16,92,CACM-1360,0.0,0.0
16,93,CACM-2995,0.0,0.0
16,94,CACM-1267,0.0,0.0
16,95,CACM-2477,0.0,0.0
16,96,CACM-2106,0.0,0.0
16,97,CACM-0855,0.0,0.0
16,98,CACM-3023,0.0,0.0
16,99,CACM-1959,0.0,0.0
16,100,CACM-1519,0.0,0.0

17,1,CACM-2491,0.0,0.0
17,2,CACM-2897,0.0,0.0
17,3,CACM-1795,0.0,0.0
17,4,CACM-2748,0.0,0.0
17,5,CACM-2495,0.2,0.0625
17,6,CACM-1362,0.16666666666666666,0.0625
17,7,CACM-0048,0.14285714285714285,0.0625
17,8,CACM-2527,0.125,0.0625
17,9,CACM-2464,0.1111111111111111,0.0625
17,10,CACM-1652,0.1,0.0625
17,11,CACM-3005,0.09090909090909091,0.0625
17,12,CACM-1655,0.08333333333333333,0.0625
17,13,CACM-2835,0.07692307692307693,0.0625
17,14,CACM-2106,0.07142857142857142,0.0625
17,15,CACM-1756,0.06666666666666667,0.0625
17,16,CACM-1162,0.0625,0.0625
17,17,CACM-3066,0.058823529411764705,0.0625
17,18,CACM-2904,0.05555555555555555,0.0625
17,19,CACM-2834,0.05263157894736842,0.0625
17,20,CACM-3080,0.05,0.0625
17,21,CACM-1066,0.047619047619047616,0.0625
17,22,CACM-2624,0.045454545454545456,0.0625
17,23,CACM-2533,0.043478260869565216,0.0625
17,24,CACM-2344,0.041666666666666664,0.0625
17,25,CACM-1167,0.04,0.0625
17,26,CACM-1852,0.038461538461538464,0.0625
17,27,CACM-2979,0.037037037037037035,0.0625
17,28,CACM-3173,0.03571428571428571,0.0625
17,29,CACM-1231,0.06896551724137931,0.125
17,30,CACM-0241,0.06666666666666667,0.125
17,31,CACM-1757,0.06451612903225806,0.125
17,32,CACM-2746,0.0625,0.125
17,33,CACM-1651,0.06060606060606061,0.125
17,34,CACM-2836,0.058823529411764705,0.125
17,35,CACM-1331,0.05714285714285714,0.125
17,36,CACM-1670,0.05555555555555555,0.125
17,37,CACM-0195,0.05405405405405406,0.125
17,38,CACM-0719,0.05263157894736842,0.125
17,39,CACM-0078,0.05128205128205128,0.125
17,40,CACM-1676,0.05,0.125
17,41,CACM-1915,0.04878048780487805,0.125
17,42,CACM-2246,0.047619047619047616,0.125
17,43,CACM-3171,0.046511627906976744,0.125
17,44,CACM-2919,0.045454545454545456,0.125
17,45,CACM-1187,0.044444444444444446,0.125
17,46,CACM-2079,0.043478260869565216,0.125
17,47,CACM-2611,0.0425531914893617,0.125
17,48,CACM-0066,0.041666666666666664,0.125
17,49,CACM-1289,0.04081632653061224,0.125
17,50,CACM-1414,0.04,0.125
17,51,CACM-3175,0.0392156862745098,0.125
17,52,CACM-1868,0.038461538461538464,0.125
17,53,CACM-1658,0.03773584905660377,0.125
17,54,CACM-1064,0.037037037037037035,0.125
17,55,CACM-2680,0.03636363636363636,0.125
17,56,CACM-1275,0.03571428571428571,0.125
17,57,CACM-1232,0.03508771929824561,0.125
17,58,CACM-0230,0.034482758620689655,0.125
17,59,CACM-2586,0.05084745762711865,0.1875
17,60,CACM-1425,0.05,0.1875
17,61,CACM-0079,0.04918032786885246,0.1875
17,62,CACM-1908,0.04838709677419355,0.1875
17,63,CACM-0035,0.047619047619047616,0.1875
17,64,CACM-0537,0.046875,0.1875
17,65,CACM-1065,0.046153846153846156,0.1875
17,66,CACM-2964,0.045454545454545456,0.1875
17,67,CACM-0333,0.04477611940298507,0.1875
17,68,CACM-1204,0.04411764705882353,0.1875
17,69,CACM-2801,0.043478260869565216,0.1875
17,70,CACM-3125,0.04285714285714286,0.1875
17,71,CACM-2557,0.04225352112676056,0.1875
17,72,CACM-3117,0.041666666666666664,0.1875
17,73,CACM-1168,0.0410958904109589,0.1875
17,74,CACM-2264,0.04054054054054054,0.1875
17,75,CACM-3018,0.04,0.1875
17,76,CACM-2253,0.039473684210526314,0.1875
17,77,CACM-2035,0.03896103896103896,0.1875
17,78,CACM-2931,0.038461538461538464,0.1875
17,79,CACM-1016,0.0379746835443038,0.1875
17,80,CACM-2616,0.0375,0.1875
17,81,CACM-0441,0.037037037037037035,0.1875
17,82,CACM-3110,0.036585365853658534,0.1875
17,83,CACM-1134,0.04819277108433735,0.25
17,84,CACM-0091,0.047619047619047616,0.25
17,85,CACM-0797,0.047058823529411764,0.25
17,86,CACM-2735,0.046511627906976744,0.25
17,87,CACM-0693,0.04597701149425287,0.25
17,88,CACM-0796,0.045454545454545456,0.25
17,89,CACM-1884,0.0449438202247191,0.25
17,90,CACM-1290,0.044444444444444446,0.25
17,91,CACM-1564,0.04395604395604396,0.25
17,92,CACM-2034,0.043478260869565216,0.25
17,93,CACM-2195,0.043010752688172046,0.25
17,94,CACM-1619,0.0425531914893617,0.25
17,95,CACM-1402,0.042105263157894736,0.25
17,96,CACM-2133,0.041666666666666664,0.25
17,97,CACM-1148,0.041237113402061855,0.25
17,98,CACM-2054,0.04081632653061224,0.25
17,99,CACM-0093,0.04040404040404041,0.25
17,100,CACM-2177,0.04,0.25

18,1,CACM-2714,0.0,0.0
18,2,CACM-3156,0.0,0.0
18,3,CACM-2897,0.0,0.0
18,4,CACM-1795,0.0,0.0
18,5,CACM-3075,0.0,0.0
18,6,CACM-2495,0.0,0.0
18,7,CACM-2316,0.0,0.0
18,8,CACM-1362,0.0,0.0
18,9,CACM-0048,0.0,0.0
18,10,CACM-2491,0.0,0.0
18,11,CACM-2748,0.0,0.0
18,12,CACM-0950,0.0,0.0
18,13,CACM-1652,0.0,0.0
18,14,CACM-1655,0.0,0.0
18,15,CACM-2685,0.06666666666666667,0.09090909090909091
18,16,CACM-1154,0.0625,0.09090909090909091
18,17,CACM-1923,0.058823529411764705,0.09090909090909091
18,18,CACM-1262,0.1111111111111111,0.18181818181818182
18,19,CACM-1703,0.10526315789473684,0.18181818181818182
18,20,CACM-2705,0.1,0.18181818181818182
18,21,CACM-1459,0.09523809523809523,0.18181818181818182
18,22,CACM-2700,0.09090909090909091,0.18181818181818182
18,23,CACM-2973,0.08695652173913043,0.18181818181818182
18,24,CACM-1756,0.08333333333333333,0.18181818181818182
18,25,CACM-2266,0.08,0.18181818181818182
18,26,CACM-2603,0.07692307692307693,0.18181818181818182
18,27,CACM-2834,0.07407407407407407,0.18181818181818182
18,28,CACM-3066,0.07142857142857142,0.18181818181818182
18,29,CACM-1066,0.06896551724137931,0.18181818181818182
18,30,CACM-2295,0.06666666666666667,0.18181818181818182
18,31,CACM-2533,0.06451612903225806,0.18181818181818182
18,32,CACM-2305,0.0625,0.18181818181818182
18,33,CACM-1158,0.09090909090909091,0.2727272727272727
18,34,CACM-2785,0.08823529411764706,0.2727272727272727
18,35,CACM-1098,0.08571428571428572,0.2727272727272727
18,36,CACM-2886,0.08333333333333333,0.2727272727272727
18,37,CACM-2401,0.08108108108108109,0.2727272727272727
18,38,CACM-1366,0.07894736842105263,0.2727272727272727
18,39,CACM-3059,0.07692307692307693,0.2727272727272727
18,40,CACM-2706,0.075,0.2727272727272727
18,41,CACM-0082,0.07317073170731707,0.2727272727272727
18,42,CACM-3173,0.07142857142857142,0.2727272727272727
18,43,CACM-1757,0.06976744186046512,0.2727272727272727
18,44,CACM-1651,0.06818181818181818,0.2727272727272727
18,45,CACM-2254,0.06666666666666667,0.2727272727272727
18,46,CACM-1385,0.06521739130434782,0.2727272727272727
18,47,CACM-2406,0.06382978723404255,0.2727272727272727
18,48,CACM-1331,0.0625,0.2727272727272727
18,49,CACM-1670,0.061224489795918366,0.2727272727272727
18,50,CACM-0195,0.06,0.2727272727272727
18,51,CACM-0719,0.058823529411764705,0.2727272727272727
18,52,CACM-3175,0.057692307692307696,0.2727272727272727
18,53,CACM-1678,0.05660377358490566,0.2727272727272727
18,54,CACM-1163,0.05555555555555555,0.2727272727272727
18,55,CACM-0141,0.05454545454545454,0.2727272727272727
18,56,CACM-0392,0.05357142857142857,0.2727272727272727
18,57,CACM-1835,0.05263157894736842,0.2727272727272727
18,58,CACM-1852,0.05172413793103448,0.2727272727272727
18,59,CACM-2814,0.05084745762711865,0.2727272727272727
18,60,CACM-2195,0.05,0.2727272727272727
18,61,CACM-3171,0.04918032786885246,0.2727272727272727
18,62,CACM-3110,0.04838709677419355,0.2727272727272727
18,63,CACM-0628,0.047619047619047616,0.2727272727272727
18,64,CACM-0651,0.046875,0.2727272727272727
18,65,CACM-1187,0.046153846153846156,0.2727272727272727
18,66,CACM-2873,0.045454545454545456,0.2727272727272727
18,67,CACM-1485,0.04477611940298507,0.2727272727272727
18,68,CACM-0066,0.04411764705882353,0.2727272727272727
18,69,CACM-1289,0.043478260869565216,0.2727272727272727
18,70,CACM-1414,0.04285714285714286,0.2727272727272727
18,71,CACM-1886,0.04225352112676056,0.2727272727272727
18,72,CACM-1064,0.041666666666666664,0.2727272727272727
18,73,CACM-1310,0.0410958904109589,0.2727272727272727
18,74,CACM-2851,0.04054054054054054,0.2727272727272727
18,75,CACM-2342,0.04,0.2727272727272727
18,76,CACM-1275,0.039473684210526314,0.2727272727272727
18,77,CACM-1302,0.03896103896103896,0.2727272727272727
18,78,CACM-1811,0.05128205128205128,0.36363636363636365
18,79,CACM-1457,0.05063291139240506,0.36363636363636365
18,80,CACM-1232,0.05,0.36363636363636365
18,81,CACM-0230,0.04938271604938271,0.36363636363636365
18,82,CACM-2586,0.04878048780487805,0.36363636363636365
18,83,CACM-2782,0.04819277108433735,0.36363636363636365
18,84,CACM-2570,0.047619047619047616,0.36363636363636365
18,85,CACM-1828,0.047058823529411764,0.36363636363636365
18,86,CACM-2895,0.046511627906976744,0.36363636363636365
18,87,CACM-1911,0.04597701149425287,0.36363636363636365
18,88,CACM-2423,0.045454545454545456,0.36363636363636365
18,89,CACM-1065,0.0449438202247191,0.36363636363636365
18,90,CACM-0920,0.044444444444444446,0.36363636363636365
18,91,CACM-2661,0.04395604395604396,0.36363636363636365
18,92,CACM-2064,0.043478260869565216,0.36363636363636365
18,93,CACM-2699,0.043010752688172046,0.36363636363636365
18,94,CACM-0333,0.0425531914893617,0.36363636363636365
18,95,CACM-1204,0.042105263157894736,0.36363636363636365
18,96,CACM-2801,0.041666666666666664,0.36363636363636365
18,97,CACM-1470,0.041237113402061855,0.36363636363636365
18,98,CACM-2557,0.04081632653061224,0.36363636363636365
18,99,CACM-1564,0.04040404040404041,0.36363636363636365
18,100,CACM-1466,0.04,0.36363636363636365

19,1,CACM-2973,1.0,0.09090909090909091
19,2,CACM-3075,1.0,0.18181818181818182
19,3,CACM-0950,0.6666666666666666,0.18181818181818182
19,4,CACM-2714,0.75,0.2727272727272727
19,5,CACM-2283,0.6,0.2727272727272727
19,6,CACM-2950,0.5,0.2727272727272727
19,7,CACM-2884,0.42857142857142855,0.2727272727272727
19,8,CACM-1262,0.375,0.2727272727272727
19,9,CACM-2226,0.3333333333333333,0.2727272727272727
19,10,CACM-2903,0.3,0.2727272727272727
19,11,CACM-2700,0.2727272727272727,0.2727272727272727
19,12,CACM-3166,0.25,0.2727272727272727
19,13,CACM-2266,0.3076923076923077,0.36363636363636365
19,14,CACM-0371,0.2857142857142857,0.36363636363636365
19,15,CACM-1658,0.26666666666666666,0.36363636363636365
19,16,CACM-2819,0.25,0.36363636363636365
19,17,CACM-2627,0.23529411764705882,0.36363636363636365
19,18,CACM-2685,0.2222222222222222,0.36363636363636365
19,19,CACM-1796,0.21052631578947367,0.36363636363636365
19,20,CACM-2146,0.2,0.36363636363636365
19,21,CACM-2490,0.19047619047619047,0.36363636363636365
19,22,CACM-1873,0.18181818181818182,0.36363636363636365
19,23,CACM-1158,0.17391304347826086,0.36363636363636365
19,24,CACM-2785,0.16666666666666666,0.36363636363636365
19,25,CACM-1529,0.16,0.36363636363636365
19,26,CACM-2997,0.15384615384615385,0.36363636363636365
19,27,CACM-2289,0.14814814814814814,0.36363636363636365
19,28,CACM-1551,0.14285714285714285,0.36363636363636365
19,29,CACM-2767,0.13793103448275862,0.36363636363636365
19,30,CACM-2401,0.13333333333333333,0.36363636363636365
19,31,CACM-1924,0.12903225806451613,0.36363636363636365
19,32,CACM-3059,0.125,0.36363636363636365
19,33,CACM-2674,0.12121212121212122,0.36363636363636365
19,34,CACM-3132,0.11764705882352941,0.36363636363636365
19,35,CACM-2904,0.11428571428571428,0.36363636363636365
19,36,CACM-2263,0.1111111111111111,0.36363636363636365
19,37,CACM-1171,0.10810810810810811,0.36363636363636365
19,38,CACM-3156,0.13157894736842105,0.45454545454545453
19,39,CACM-3151,0.1282051282051282,0.45454545454545453
19,40,CACM-2267,0.125,0.45454545454545453
19,41,CACM-2272,0.12195121951219512,0.45454545454545453
19,42,CACM-1660,0.11904761904761904,0.45454545454545453
19,43,CACM-1952,0.11627906976744186,0.45454545454545453
19,44,CACM-0141,0.11363636363636363,0.45454545454545453
19,45,CACM-0392,0.1111111111111111,0.45454545454545453
19,46,CACM-2953,0.10869565217391304,0.45454545454545453
19,47,CACM-2273,0.10638297872340426,0.45454545454545453
19,48,CACM-2325,0.10416666666666667,0.45454545454545453
19,49,CACM-0804,0.10204081632653061,0.45454545454545453
19,50,CACM-1342,0.1,0.45454545454545453
19,51,CACM-2007,0.09803921568627451,0.45454545454545453
19,52,CACM-2195,0.09615384615384616,0.45454545454545453
19,53,CACM-2902,0.09433962264150944,0.45454545454545453
19,54,CACM-2830,0.09259259259259259,0.45454545454545453
19,55,CACM-2175,0.09090909090909091,0.45454545454545453
19,56,CACM-2936,0.08928571428571429,0.45454545454545453
19,57,CACM-2324,0.08771929824561403,0.45454545454545453
19,58,CACM-2389,0.08620689655172414,0.45454545454545453
19,59,CACM-2832,0.0847457627118644,0.45454545454545453
19,60,CACM-2630,0.08333333333333333,0.45454545454545453
19,61,CACM-2725,0.08196721311475409,0.45454545454545453
19,62,CACM-3006,0.08064516129032258,0.45454545454545453
19,63,CACM-2851,0.07936507936507936,0.45454545454545453
19,64,CACM-2342,0.078125,0.45454545454545453
19,65,CACM-1302,0.07692307692307693,0.45454545454545453
19,66,CACM-2963,0.07575757575757576,0.45454545454545453
19,67,CACM-0409,0.07462686567164178,0.45454545454545453
19,68,CACM-1374,0.07352941176470588,0.45454545454545453
19,69,CACM-2722,0.07246376811594203,0.45454545454545453
19,70,CACM-1851,0.07142857142857142,0.45454545454545453
19,71,CACM-3055,0.07042253521126761,0.45454545454545453
19,72,CACM-2570,0.06944444444444445,0.45454545454545453
19,73,CACM-0270,0.0684931506849315,0.45454545454545453
19,74,CACM-1953,0.06756756756756757,0.45454545454545453
19,75,CACM-1828,0.06666666666666667,0.45454545454545453
19,76,CACM-2368,0.06578947368421052,0.45454545454545453
19,77,CACM-2895,0.06493506493506493,0.45454545454545453
19,78,CACM-1795,0.0641025641025641,0.45454545454545453
19,79,CACM-2200,0.06329113924050633,0.45454545454545453
19,80,CACM-2030,0.0625,0.45454545454545453
19,81,CACM-2094,0.06172839506172839,0.45454545454545453
19,82,CACM-2896,0.06097560975609756,0.45454545454545453
19,83,CACM-2646,0.060240963855421686,0.45454545454545453
19,84,CACM-2426,0.05952380952380952,0.45454545454545453
19,85,CACM-2942,0.058823529411764705,0.45454545454545453
19,86,CACM-3124,0.05813953488372093,0.45454545454545453
19,87,CACM-2834,0.05747126436781609,0.45454545454545453
19,88,CACM-1569,0.056818181818181816,0.45454545454545453
19,89,CACM-2454,0.056179775280898875,0.45454545454545453
19,90,CACM-3131,0.05555555555555555,0.45454545454545453
19,91,CACM-2236,0.054945054945054944,0.45454545454545453
19,92,CACM-3163,0.05434782608695652,0.45454545454545453
19,93,CACM-3018,0.053763440860215055,0.45454545454545453
19,94,CACM-2484,0.05319148936170213,0.45454545454545453
19,95,CACM-2483,0.05263157894736842,0.45454545454545453
19,96,CACM-2520,0.052083333333333336,0.45454545454545453
19,97,CACM-3061,0.05154639175257732,0.45454545454545453
19,98,CACM-2890,0.05102040816326531,0.45454545454545453
19,99,CACM-2863,0.050505050505050504,0.45454545454545453
19,100,CACM-1411,0.05,0.45454545454545453

20,1,CACM-2490,0.0,0.0
20,2,CACM-2289,0.0,0.0
20,3,CACM-2630,0.0,0.0
20,4,CACM-2368,0.0,0.0
20,5,CACM-2484,0.0,0.0
20,6,CACM-2177,0.0,0.0
20,7,CACM-3139,0.0,0.0
20,8,CACM-2283,0.0,0.0
20,9,CACM-2950,0.0,0.0
20,10,CACM-2805,0.0,0.0
20,11,CACM-2884,0.0,0.0
20,12,CACM-1047,0.0,0.0
20,13,CACM-2226,0.0,0.0
20,14,CACM-1963,0.0,0.0
20,15,CACM-2903,0.0,0.0
20,16,CACM-2780,0.0,0.0
20,17,CACM-3166,0.0,0.0
20,18,CACM-0371,0.0,0.0
20,19,CACM-2134,0.0,0.0
20,20,CACM-1658,0.0,0.0
20,21,CACM-1876,0.0,0.0
20,22,CACM-2172,0.0,0.0
20,23,CACM-1847,0.0,0.0
20,24,CACM-3018,0.0,0.0
20,25,CACM-2290,0.0,0.0
20,26,CACM-2199,0.0,0.0
20,27,CACM-2819,0.0,0.0
20,28,CACM-2752,0.0,0.0
20,29,CACM-2554,0.0,0.0
20,30,CACM-2627,0.0,0.0
20,31,CACM-2758,0.0,0.0
20,32,CACM-1796,0.0,0.0
20,33,CACM-0070,0.0,0.0
20,34,CACM-2146,0.0,0.0
20,35,CACM-2430,0.0,0.0
20,36,CACM-1873,0.0,0.0
20,37,CACM-3115,0.0,0.0
20,38,CACM-1501,0.0,0.0
20,39,CACM-1961,0.0,0.0
